<<<<<<< HEAD
"Date","Daily.AQI.Value","Local.Site.Name","AQS.Parameter.Description","County","Site.Latitude","Site.Longitude"
2024-05-16,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-17,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-18,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-19,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-20,34,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-21,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-22,44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-23,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-24,47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-25,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-26,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-27,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-28,46,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-29,48,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-30,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-05-31,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-01,58,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-02,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-03,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-04,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-05,29,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-06,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-07,48,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-08,51,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-09,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-10,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-11,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-12,47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-13,48,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-14,47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-15,45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-16,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-17,33,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-18,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-19,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-20,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-21,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-22,46,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-23,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-24,58,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-25,47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-26,61,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-27,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-28,50,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-29,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-06-30,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-01,46,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-02,47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-03,47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-04,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-05,27,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-06,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-07,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-08,26,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-09,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-10,44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-11,42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-12,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-13,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-14,47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-15,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-16,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-17,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-18,33,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-19,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-20,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-21,25,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-22,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-23,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-24,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-25,23,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-26,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-27,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-28,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-29,26,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-30,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-07-31,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-01,26,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-02,27,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-03,34,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-04,38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-05,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-06,25,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-07,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-08,26,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-09,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-10,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-11,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-12,34,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-13,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-14,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-15,44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-16,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-17,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-18,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-19,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-20,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-21,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-22,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-23,43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-24,40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-25,44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-26,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-27,41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-28,46,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-29,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-30,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-08-31,34,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-01,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-02,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-03,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-04,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-05,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-06,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-07,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-08,32,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-09,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-10,39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-11,54,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-12,50,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-13,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-14,33,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-15,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-16,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-17,30,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-18,28,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-19,22,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-20,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-21,35,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-22,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-23,34,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-24,31,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-25,36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-09-26,37,"Linville Falls","Ozone","Avery",35.972347,-81.933072
2024-03-01,29,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-02,32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-03,34,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-04,36,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-05,40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-06,33,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-07,40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-08,31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-09,31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-10,41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-11,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-12,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-13,50,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-14,77,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-15,33,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-16,39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-17,41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-18,41,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-19,38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-20,45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-21,46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-22,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-23,40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-24,47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-25,48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-26,36,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-27,40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-28,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-29,48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-30,51,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-03-31,48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-01,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-02,47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-03,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-04,39,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-05,33,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-06,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-07,43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-08,49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-09,32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-10,38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-11,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-12,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-13,49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-14,64,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-15,54,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-16,58,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-17,49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-18,47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-19,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-20,38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-21,32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-22,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-23,50,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-24,46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-25,58,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-26,31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-27,48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-28,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-29,46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-04-30,30,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-01,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-02,64,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-03,33,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-04,31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-05,31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-06,30,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-07,31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-08,37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-09,38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-10,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-11,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-12,46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-13,40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-14,23,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-15,34,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-16,40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-17,31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-18,33,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-19,27,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-20,38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-21,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-22,43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-23,40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-24,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-25,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-26,32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-27,40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-28,46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-29,50,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-30,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-05-31,40,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-01,54,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-02,29,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-03,37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-04,34,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-05,24,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-06,43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-07,48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-08,49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-09,34,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-10,45,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-11,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-12,48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-13,61,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-14,46,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-15,48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-16,43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-17,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-18,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-19,38,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-20,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-21,48,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-22,50,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-23,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-24,51,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-25,54,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-26,47,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-27,42,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-28,49,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-29,25,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-06-30,32,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-07-01,43,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-07-02,50,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-07-03,44,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-07-04,37,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-07-05,24,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-07-06,36,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
2024-07-07,31,"Bent Creek","Ozone","Buncombe",35.500102002749,-82.5998603096712
